"352/0079","FCBD 2018 COMM ARTIST ALLRED BLACK T/S XXL",,"14.81",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0080","FCBD 2018 COMM ARTIST ALLRED BLACK T/S XXXL",,"14.81",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0081","FCBD 2018 COMM ARTIST ALLRED WHITE T/S SM",,"12.05",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0082","FCBD 2018 COMM ARTIST ALLRED WHITE T/S MED",,"12.05",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0083","FCBD 2018 COMM ARTIST ALLRED WHITE T/S LG",,"12.05",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0084","FCBD 2018 COMM ARTIST ALLRED WHITE T/S XL",,"12.05",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0085","FCBD 2018 COMM ARTIST ALLRED WHITE T/S XXL",,"14.81",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0086","FCBD 2018 COMM ARTIST ALLRED WHITE T/S XXXL",,"14.81",,,"1","FREE COMIC BOOK DAY CONSUMER MERCHANDISE"
"352/0087","FCBD 2018 RIVERDALE (ONGOING)",,"0.35",,,,"FCBD GOLD SPONSORS"
"352/0088","FCBD 2018 BOOM MIGHTY MORPHIN POWER RANGERS SPECIAL",,"0.35",,,,"FCBD GOLD SPONSORS"
"352/0089","FCBD 2018 DARK HORSE OVERWATCH & BLACK HAMMER",,"0.35",,,,"FCBD GOLD SPONSORS"
"352/0090","FCBD 2018 DC COMICS TOP SECRET GOLD BOOK",,"0.35",,,,"FCBD GOLD SPONSORS"
"352/0094","FCBD 2018 COMICS FRIENDS FOREVER",,"0.30",,,,"FCBD GOLD SPONSORS"
"352/0097","NEIL GAIMAN AMERICAN GODS MY AINSEL #1",,"2.95",,,,"DARK HORSE"
"352/0098","NEIL GAIMAN AMERICAN GODS MY AINSEL #1 VAR CVR",,"2.95",,,,"DARK HORSE"
"352/0099","DOCTOR STAR & KINGDOM LOST TOMORROWS #1",,"2.95",,,,"DARK HORSE"
"352/0100","DOCTOR STAR & KINGDOM LOST TOMORROWS #1 VAR CVR",,"2.95",,,,"DARK HORSE"
"352/0101","SHERLOCK FRANKENSTEIN & LEGION OF EVIL TP","OUR PRICE","10.14","REDUCED FROM","13.99",,"DARK HORSE"
"352/0102","BLACK HAMMER TP 01 SECRET ORIGINS",,"11.50",,,,"DARK HORSE"
"352/0103","BLACK HAMMER TP 02 THE EVENT",,"14.50",,,,"DARK HORSE"
"352/0104","HELLBOY OMNIBUS SEED OF DESTRUCTION TP 01","OUR PRICE","16.67","REDUCED FROM","22.99",,"DARK HORSE"
"352/0105","KOSHCHEI THE DEATHLESS #3 (OF 6)",,"2.95",,,,"DARK HORSE"
"352/0106","RASPUTIN VOICE OF DRAGON #5 (OF 5)",,"2.95",,,,"DARK HORSE"
"352/0107","RASPUTIN VOICE OF DRAGON #5 (OF 5) KALUTA VAR",,"2.95",,,,"DARK HORSE"
"352/0108","JENNY FINN HC (MR)","OUR PRICE","11.59","REDUCED FROM","15.99",,"DARK HORSE"
"352/0109","JOE GOLEM OCCULT DETECTIVE HC 02 OUTER DARK","OUR PRICE","16.67","REDUCED FROM","22.99",,"DARK HORSE"
"352/0110","JOE GOLEM OCCULT DET HC 01 RAT CATCHER & SUNKEN DEAD",,"18.25",,,,"DARK HORSE"
"352/0111","INCOGNEGRO RENAISSANCE #2 (MR)",,"2.95",,,,"DARK HORSE"
"352/0112","MATA HARI #2 (MR)",,"2.95",,,,"DARK HORSE"
"352/0113","HUNGRY GHOSTS #3 (OF 4) (MR)",,"2.95",,,,"DARK HORSE"
"352/0114","GIANTS #4 (OF 5)",,"2.95",,,,"DARK HORSE"
"352/0115","DEPT H #24",,"2.95",,,,"DARK HORSE"
"352/0116","DEPT H HC 01 PRESSURE",,"14.50",,,,"DARK HORSE"
"352/0117","DEPT H HC 02 AFTER THE FLOOD",,"14.50",,,,"DARK HORSE"
"352/0118","MILK & CHEESE DAIRY PRODUCTS GONE BAD TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"DARK HORSE"
"352/0119","CALLA CTHULHU TP",,"9.99",,,,"DARK HORSE"
"352/0120","ELTINGVILLE CLUB HC",,"14.50",,,,"DARK HORSE"
"352/0121","BEASTS OF BURDEN ANIMAL RITES TP","OUR PRICE","13.04","REDUCED FROM","17.99",,"DARK HORSE"
"352/0122","DARK HORSE BOOK OF HORROR HC",,"14.50",,,,"DARK HORSE"
"352/0123","BTVS SEASON 11 GILES #2 MAIN",,"2.95",,,,"DARK HORSE"
"352/0124","BTVS SEASON 11 GILES #2 JOVELLANOS VAR",,"2.95",,,,"DARK HORSE"
"352/0125","BUFFY HIGH SCHOOL YEARS FREAKS & GEEKS TP",,"8.25",,,,"DARK HORSE"
"352/0126","BUFFY HIGH SCHOOL YEARS GLUTTON PUNISHMENT TP",,"8.25",,,,"DARK HORSE"
"352/0127","BUFFY HIGH SCHOOL YEARS PARENTAL PARASITE TP",,"8.25",,,,"DARK HORSE"
"352/0128","LEGACY HOUSE OF NIGHT GN","OUR PRICE","10.14","REDUCED FROM","13.99",,"DARK HORSE"
"352/0129","JAM NOVEL SCW EDITION)","OUR PRICE","8.69","REDUCED FROM","11.99",,"DARK HORSE"
"352/0130","WILL SAVE THE GALAXY FOR FOOD SC NOVEL",,"9.99",,,,"DARK HORSE"
"352/0131","MOGWORLD NOVEL SCW EDITION","OUR PRICE","8.69","REDUCED FROM","11.99",,"DARK HORSE"
"352/0132","EMPOWERED & SISTAH SPOOKYS HIGH SCHOOL HELL #4",,"2.95",,,,"DARK HORSE"
"352/0133","BATTLES OF BRIDGET LEE TP 02 MIRACLE CHILD","OUR PRICE","10.14","REDUCED FROM","13.99",,"DARK HORSE"
"352/0134","BATTLES OF BRIDGET LEE TP 01 INVASION OF FARFALL",,"8.25",,,,"DARK HORSE"
"352/0135","NANJING THE BURNING CITY HC",,"18.25",,,,"DARK HORSE"
"352/0136","ROCKET ROBINSON & PHAROAHS FORTUNE GN 01","OUR PRICE","10.14","REDUCED FROM","13.99",,"DARK HORSE"
"352/0137","TENTACLE KITTY COLORING BOOK SC","OUR PRICE","10.14","REDUCED FROM","13.99",,"DARK HORSE"
"352/0138","USAGI YOJIMBO #1 (OF 7) THE HIDDEN",,"2.95",,,,"DARK HORSE"
"352/0139","OCCULTIST OMNIBUS TP","OUR PRICE","16.67","REDUCED FROM","22.99",,"DARK HORSE"
"352/0140","HARROW COUNTY #29",,"2.95",,,,"DARK HORSE"
"352/0141","HARROW COUNTY TP 01 COUNTLESS HAINTS",,"11.50",,,,"DARK HORSE"
"352/0142","HARROW COUNTY TP 02 TWICE TOLD",,"11.50",,,,"DARK HORSE"
"352/0143","HARROW COUNTY TP 03 SNAKE DOCTOR",,"11.50",,,,"DARK HORSE"
"352/0144","HARROW COUNTY TP 04 FAMILY TREE",,"11.50",,,,"DARK HORSE"
"352/0145","HARROW COUNTY TP 05 ABANDONED",,"11.50",,,,"DARK HORSE"
"352/0146","HARROW COUNTY TP 06 HEDGE MAGIC",,"12.99",,,,"DARK HORSE"
"352/0147","VINEGAR TEETH #3 (OF 4)",,"2.95",,,,"DARK HORSE"
"352/0148","BLACK SINISTER HC",,"7.40",,,,"DARK HORSE"
"352/0149","CONAN OMNIBUS TP 04","OUR PRICE","16.67","REDUCED FROM","22.99",,"DARK HORSE"
"352/0150","ART OF GOD OF WAR HC","OUR PRICE","26.09","REDUCED FROM","35.99",,"DARK HORSE"
"352/0151","ART OF METAL GEAR SOLID I-IV HC (MR)","OUR PRICE","52.19","REDUCED FROM","71.99",,"DARK HORSE"
"352/0152","ART OF METAL GEAR SOLID V HC",,"27.00",,,,"DARK HORSE"
"352/0153","LONE WOLF & CUB GALLERY ED HC","OUR PRICE","65.24","REDUCED FROM","89.99",,"DARK HORSE"
"352/0154","I AM A HERO OMNIBUS TP 06","OUR PRICE","13.04","REDUCED FROM","17.99",,"DARK HORSE"
"352/0155","I AM A HERO OMNIBUS TP 01",,"14.50",,,,"DARK HORSE"
"352/0156","I AM A HERO OMNIBUS TP 02",,"14.50",,,,"DARK HORSE"
"352/0157","I AM A HERO OMNIBUS TP 03",,"14.50",,,,"DARK HORSE"
"352/0158","I AM A HERO OMNIBUS TP 04",,"14.50",,,,"DARK HORSE"
"352/0159","FATE ZERO TP 06 (MR)","OUR PRICE","7.97","REDUCED FROM","10.99",,"DARK HORSE"
"352/0160","FATE ZERO TP 01 (MR)",,"8.99",,,,"DARK HORSE"
"352/0161","FATE ZERO TP 02 (MR)",,"8.99",,,,"DARK HORSE"
"352/0162","FATE ZERO TP 03 (MR)",,"8.99",,,,"DARK HORSE"
"352/0163","FATE ZERO TP 04 (MR)",,"8.99",,,,"DARK HORSE"
"352/0164","FATE ZERO TP 05 (MR)",,"8.99",,,,"DARK HORSE"
"352/0165","GAME OF THRONES FIGURE JON SNOW BATTLE OF BASTARDS",,"25.58",,,"1","DARK HORSE"
"352/0178","SECOND CHANCE AT SARAH HC",,"11.50",,,,"DARK HORSE"
"352/0179","ABE SAPIEN DARK & TERRIBLE HC 01",,"23.99",,,,"DARK HORSE"
"352/0180","ABE SAPIEN TP 01 DROWNINGW PTG)",,"12.99",,,,"DARK HORSE"
"352/0181","ABE SAPIEN TP 03 DARK TERRIBLE NEW RACE MAN",,"14.50",,,,"DARK HORSE"
"352/0182","ABE SAPIEN TP 04 SHAPE THINGS TO COME",,"14.50",,,,"DARK HORSE"
"352/0183","AMAZING SCREW ON HEAD & OTHER CURIOUS OBJECTS HC",,"12.99",,,,"DARK HORSE"
"352/0184","ANGEL & FAITH TP 01 LIVE THROUGH THIS",,"12.99",,,,"DARK HORSE"
"352/0185","ANGEL & FAITH TP 02 DADDY ISSUES",,"12.99",,,,"DARK HORSE"
"352/0186","ANGEL & FAITH TP 03 FAMILY REUNION",,"12.99",,,,"DARK HORSE"
"352/0187","ANGEL & FAITH TP 04 DEATH & CONSEQUENCES",,"12.99",,,,"DARK HORSE"
"352/0188","ANGEL & FAITH TP 05 WHAT YOU WANT NOT WHAT YOU NEED",,"12.99",,,,"DARK HORSE"
"352/0189","MIKE NORTONS BATTLEPUG HC 03 SIT STAY DIE",,"11.50",,,,"DARK HORSE"
"352/0190","MIKE NORTONS BATTLEPUG HC 04 DEVILS BISCUIT",,"11.50",,,,"DARK HORSE"
"352/0191","MIKE NORTONS BATTLEPUG HC 05 PAWS OF WAR",,"11.50",,,,"DARK HORSE"
"352/0192","BUFFY THE VAMPIRE SLAYER OMNIBUS TP 04",,"18.25",,,,"DARK HORSE"
"352/0193","BUFFY THE VAMPIRE SLAYER OMNIBUS TP 05",,"18.25",,,,"DARK HORSE"
"352/0194","BUFFY THE VAMPIRE SLAYER OMNIBUS TP 06",,"18.25",,,,"DARK HORSE"
"352/0195","BUFFY THE VAMPIRE SLAYER OMNIBUS TP 07",,"18.25",,,,"DARK HORSE"
"352/0196","BTVS SEASON 9 TP 01 FREEFALL",,"12.99",,,,"DARK HORSE"
"352/0197","BTVS SEASON 10 TP 01",,"13.75",,,,"DARK HORSE"
"352/0198","CREATURES OF THE NIGHT HC (2ND ED)",,"9.99",,,,"DARK HORSE"
"352/0199","DARK HORSE NUMBER ONES TP",,"4.75",,,,"DARK HORSE"
"352/0201","HELLBOY HOUSE OF THE LIVING DEAD HC",,"11.50",,,,"DARK HORSE"
"352/0202","HELLBOY IN MEXICO TP",,"14.50",,,,"DARK HORSE"
"352/0203","HELLBOY INTO THE SILENT SEA HC",,"11.50",,,,"DARK HORSE"
"352/0204","HELP IS ON THE WAY TP",,"7.40",,,,"DARK HORSE"
"352/0205","LARP TP 01",,"7.40",,,,"DARK HORSE"
"352/0206","LOBSTER JOHNSON NOVEL 01 SATAN FACTORY",,"9.99",,,,"DARK HORSE"
"352/0207","LOBSTER JOHNSON TP 03 SATAN SMELLS A RAT",,"13.75",,,,"DARK HORSE"
"352/0208","MADE WITH 90% RECYCLED ART TP",,"8.25",,,,"DARK HORSE"
"352/0209","MEGATOKYO OMNIBUS TP 01",,"14.50",,,,"DARK HORSE"
"352/0210","MYSPACE DARK HORSE PRESENTS TP 01",,"14.50",,,,"DARK HORSE"
"352/0211","MYSPACE DARK HORSE PRESENTS TP 02",,"14.50",,,,"DARK HORSE"
"352/0212","MYSPACE DARK HORSE PRESENTS TP 03",,"14.50",,,,"DARK HORSE"
"352/0213","MYSPACE DARK HORSE PRESENTS TP 04",,"14.50",,,,"DARK HORSE"
"352/0214","MYSPACE DARK HORSE PRESENTS TP 05",,"14.50",,,,"DARK HORSE"
"352/0215","MYSPACE DARK HORSE PRESENTS TP 06",,"14.50",,,,"DARK HORSE"
"352/0216","NEIL GAIMAN FORBIDDEN BRIDES SLAVES DREAD DESIRE HC",,"12.50",,,,"DARK HORSE"
"352/0217","NEIL GAIMAN HOW TO TALK TO GIRLS AT PARTIES HC",,"10.75",,,,"DARK HORSE"
"352/0218","NEIL GAIMAN TROLL BRIDGE HC",,"10.75",,,,"DARK HORSE"
"352/0219","NIGHT OF YOUR LIFE HC",,"11.99",,,,"DARK HORSE"
"352/0220","NINGENS NIGHTMARES TP",,"9.99",,,,"DARK HORSE"
"352/0221","SIGNAL TO NOISE HC",,"18.25",,,,"DARK HORSE"
"352/0222","BTVS SPIKE INTO LIGHT HC",,"11.50",,,,"DARK HORSE"
"352/0223","BTVS SPIKE TP 01 DARK PLACE",,"12.99",,,,"DARK HORSE"
"352/0224","SUDDEN GRAVITY TP",,"8.25",,,,"DARK HORSE"
"352/0225","COMPLETE K CHRONICLES TP",,"18.25",,,,"DARK HORSE"
"352/0226","FACTS IN CASE OF DEPARTURE OF MISS FINCH HC",,"10.75",,,,"DARK HORSE"
"352/0227","GUILD TP 01",,"9.99",,,,"DARK HORSE"
"352/0228","GUILD TP 02",,"11.50",,,,"DARK HORSE"
"352/0229","VISITOR HOW AND WHY HE STAYED TP",,"14.50",,,,"DARK HORSE"
"352/0230","WITCHFINDER TP 01 IN THE SERVICE OF ANGELS",,"12.99",,,,"DARK HORSE"
"352/0231","WITCHFINDER TP 02 LOST AND GONE FOREVER",,"12.99",,,,"DARK HORSE"
"352/0232","WITCHFINDER TP 04 CITY OF THE DEAD",,"14.50",,,,"DARK HORSE"
"352/0233","WONDERMARK TP 03 DAPPER CAPS & PEDAL-COPTERS",,"12.50",,,,"DARK HORSE"
"352/0234","LEGEND ZELDA FIGURE BREATH OF WILD LINK",,"63.00",,,"1","DARK HORSE"
"352/0236","LEGEND ZELDA STATUE TWILIGHT PRINCESS GANONDORF",,"64.97",,,"1","DARK HORSE"
"352/0237","CURSE OF THE BRIMSTONE #1",,"2.20",,,,"DC COMICS"
"352/0238","IMMORTAL MEN #1",,"2.20",,,,"DC COMICS"
"352/0239","DAMAGE #3",,"2.20",,,,"DC COMICS"
"352/0240","SIDEWAYS #2",,"2.20",,,,"DC COMICS"
"352/0241","SILENCER #3",,"2.20",,,,"DC COMICS"
"352/0242","TERRIFICS #2",,"2.20",,,,"DC COMICS"
"352/0243","ETERNITY GIRL #1 (OF 6) (MR)",,"2.95",,,,"DC COMICS"
"352/0244","ETERNITY GIRL #1 (OF 6) VAR ED (MR)",,"2.95",,,,"DC COMICS"
"352/0245","CAVE CARSON HAS AN INTERSTELLAR EYE #1 (MR)",,"2.95",,,,"DC COMICS"
"352/0246","CAVE CARSON HAS A INTERSTELLAR EYE #1 VAR ED (MR)",,"2.95",,,,"DC COMICS"
"352/0247","MOTHER PANIC GOTHAM A D #1 (MR)",,"2.95",,,,"DC COMICS"
"352/0248","MOTHER PANIC GOTHAM A D #1 VAR ED (MR)",,"2.95",,,,"DC COMICS"
"352/0249","SHADE THE CHANGING WOMAN #1 (MR)",,"2.95",,,,"DC COMICS"
"352/0250","SHADE THE CHANGING WOMAN #1 VAR ED (MR)",,"2.95",,,,"DC COMICS"
"352/0251","AQUAMAN #34",,"2.95",,,,"DC COMICS"
"352/0252","AQUAMAN #34 VAR ED",,"2.95",,,,"DC COMICS"
"352/0253","MERA QUEEN OF ATLANTIS #2 (OF 6)",,"2.95",,,,"DC COMICS"
"352/0254","ACTION COMICS #999",,"2.20",,,,"DC COMICS"
"352/0255","ACTION COMICS #999 VAR ED",,"2.20",,,,"DC COMICS"
"352/0256","BATGIRL #21",,"2.95",,,,"DC COMICS"
"352/0257","BATGIRL #21 VAR ED",,"2.95",,,,"DC COMICS"
"352/0258","BATGIRL AND THE BIRDS OF PREY #20",,"2.95",,,,"DC COMICS"
"352/0259","BATGIRL AND THE BIRDS OF PREY #20 VAR ED",,"2.95",,,,"DC COMICS"
"352/0260","BATMAN #42",,"2.20",,,,"DC COMICS"
"352/0261","BATMAN #42 VAR ED",,"2.20",,,,"DC COMICS"
"352/0262","BATMAN #43",,"2.20",,,,"DC COMICS"
"352/0263","BATMAN #43 VAR ED",,"2.20",,,,"DC COMICS"
"352/0264","BATMAN SINS OF THE FATHER #2 (OF 6)",,"2.20",,,,"DC COMICS"
"352/0265","BATMAN AND THE SIGNAL #3 (OF 3)",,"2.95",,,,"DC COMICS"
"352/0266","BATMAN TEENAGE MUTANT NINJA TURTLES II #5 (OF 6)",,"2.95",,,,"DC COMICS"
"352/0267","BATMAN TEENAGE MUTANT NINJA TURTLES II #5 (OF 6) VAR ED",,"2.95",,,,"DC COMICS"
"352/0268","BATMAN WHITE KNIGHT #6 (OF 8)",,"2.95",,,,"DC COMICS"
"352/0269","BATMAN WHITE KNIGHT #6 (OF 8) VAR ED",,"2.95",,,,"DC COMICS"
"352/0270","BANE CONQUEST #10 (OF 12)",,"2.95",,,,"DC COMICS"
